rssi,node,millis
-63.64874068202244,192.168.4.7,26512
-65.34215561282596,192.168.4.5,26512
-65.49485641510388,192.168.4.5,26528
-63.72192878111372,192.168.4.7,26528
-65.7074415509097,192.168.4.5,26544
-63.85509300204734,192.168.4.7,26544
-63.98411208830613,192.168.4.7,26560
-64.07798796796338,192.168.4.7,26576
-65.68439155440905,192.168.4.5,26576
-65.56468172790076,192.168.4.5,26640
-64.2000687823372,192.168.4.7,26640
-64.34947655902009,192.168.4.7,26656
-65.51397701658871,192.168.4.5,26656
-64.49423361390824,192.168.4.7,26704
-65.43271045814319,192.168.4.5,26704
-65.35425287281288,192.168.4.5,26720
-64.63448472200847,192.168.4.7,26736
-65.37503368935306,192.168.4.5,26736
-65.36298932469587,192.168.4.5,26752
-64.7392431428098,192.168.4.7,26752
-65.31930014553362,192.168.4.5,26768
-64.8407406917115,192.168.4.7,26768
-65.24509103917255,192.168.4.5,26784
-64.9702058515019,192.168.4.7,26784
-65.26920460931115,192.168.4.5,26800
-65.03338717231257,192.168.4.7,26800
-65.22872743379487,192.168.4.5,26832
-65.1257287685463,192.168.4.7,26832
-65.2532881061531,192.168.4.5,26864
-71.0,192.168.4.2,26864
-65.24632294718653,192.168.4.7,26864
-65.30883337218607,192.168.4.5,26896
-71.0,192.168.4.2,26896
-65.33203643231576,192.168.4.7,26896
-65.29902536954306,192.168.4.5,26944
-65.4462087977109,192.168.4.7,26944
-70.66611162912396,192.168.4.2,26944
-65.35297887375735,192.168.4.5,26976
-70.74987543665773,192.168.4.2,26976
-65.58795418863856,192.168.4.7,26976
-65.66303366596776,192.168.4.7,26992
-65.37347814898392,192.168.4.5,26992
-70.80019984011992,192.168.4.2,26992
-65.76690300759572,192.168.4.7,27008
-65.39330643795023,192.168.4.5,27008
-71.00199402092329,192.168.4.2,27008
-65.867539191628,192.168.4.7,27024
-65.41248765849171,192.168.4.5,27024
-71.1464123648694,192.168.4.2,27024
-65.99616971943588,192.168.4.7,27040
-65.39945890877493,192.168.4.5,27040
-71.00061575290894,192.168.4.2,27040
-66.08966949912512,192.168.4.7,27056
-70.88693199193466,192.168.4.2,27056
-65.38685299716242,192.168.4.5,27056
-66.11800521479377,192.168.4.7,27072
-65.31159337065394,192.168.4.5,27072
-70.79573031447443,192.168.4.2,27072
-70.5327584048961,192.168.4.2,27088
-66.08320524854038,192.168.4.7,27088
-65.20725836501899,192.168.4.5,27088
-70.31289047301404,192.168.4.2,27104
-66.04948850233538,192.168.4.7,27104
-65.13776811039241,192.168.4.5,27104
-66.01682125809312,192.168.4.7,27120
-65.10197314627601,192.168.4.5,27120
-70.04546884595389,192.168.4.2,27120
-65.98517084735113,192.168.4.7,27136
-69.89093844095918,192.168.4.2,27136
-65.03588686409863,192.168.4.5,27136
-64.97191762513009,192.168.4.5,27200
-69.68537894048954,192.168.4.2,27200
-65.9545056185907,192.168.4.7,27200
-64.909994047895,192.168.4.5,27216
-65.83141448191952,192.168.4.7,27216
-69.50477287894562,192.168.4.2,27216
-64.8500474773223,192.168.4.5,27232
-65.83666201014012,192.168.4.7,27232
-69.3447323834906,192.168.4.2,27232
-64.7606420503423,192.168.4.5,27248
-69.2627849463861,192.168.4.2,27248
-65.87287299738048,192.168.4.7,27248
-64.73679223120519,192.168.4.5,27264
-65.8768300534394,192.168.4.7,27264
-69.18913068213563,192.168.4.2,27264
-64.6510189060706,192.168.4.5,27280
-65.91179072883581,192.168.4.7,27280
-69.12253426371865,192.168.4.2,27280
-64.53664101938372,192.168.4.5,27296
-69.0619959401949,192.168.4.2,27296
-65.88340961343705,192.168.4.7,27296
-65.8870386971041,192.168.4.7,27312
-68.95462812882867,192.168.4.2,27312
-64.48852062747841,192.168.4.5,27312
-68.8561239180632,192.168.4.2,27360
