millis,rssi,node,sequence
49,-81.875,192.168.4.2,61712
49,-73.25,192.168.4.6,61712
49,-74.18181818181819,192.168.4.12,61712
49,-74.18181818181819,192.168.4.12,61728
49,-73.25,192.168.4.6,61728
49,-74.18181818181819,192.168.4.12,61760
49,-73.25,192.168.4.6,61760
49,-73.25,192.168.4.6,61792
49,-86.5,192.168.4.10,61792
49,-90.0,192.168.4.7,61792
49,-74.18181818181819,192.168.4.12,61792
49,-79.2,192.168.4.5,61792
49,-81.875,192.168.4.2,61792
49,-79.25,192.168.4.3,61792
49,-79.2,192.168.4.5,61808
49,-86.5,192.168.4.10,61808
49,-81.875,192.168.4.2,61808
49,-73.25,192.168.4.6,61808
49,-79.25,192.168.4.3,61808
49,-74.18181818181819,192.168.4.12,61840
49,-81.875,192.168.4.2,61840
49,-73.25,192.168.4.6,61840
49,-79.25,192.168.4.3,61840
49,-73.25,192.168.4.6,61872
49,-74.18181818181819,192.168.4.12,61872
49,-79.2,192.168.4.5,61872
49,-74.18181818181819,192.168.4.12,61888
49,-73.25,192.168.4.6,61888
49,-86.5,192.168.4.10,61888
49,-81.875,192.168.4.2,61904
49,-86.5,192.168.4.10,61904
49,-73.25,192.168.4.6,61904
49,-74.18181818181819,192.168.4.12,61904
49,-79.2,192.168.4.5,61920
49,-73.25,192.168.4.6,61920
49,-81.875,192.168.4.2,61920
49,-79.25,192.168.4.3,61920
49,-74.18181818181819,192.168.4.12,61920
49,-74.18181818181819,192.168.4.12,61936
49,-79.2,192.168.4.5,61936
49,-73.25,192.168.4.6,61936
49,-81.875,192.168.4.2,61936
50,-79.5,192.168.4.5,61984
50,-70.875,192.168.4.6,62048
50,-81.25,192.168.4.2,62112
50,-73.33333333333333,192.168.4.3,62112
50,-79.5,192.168.4.5,62112
50,-70.875,192.168.4.6,62112
50,-79.2,192.168.4.12,62112
50,-70.875,192.168.4.6,62144
50,-79.5,192.168.4.5,62144
50,-81.25,192.168.4.2,62144
50,-79.5,192.168.4.5,62176
50,-70.875,192.168.4.6,62176
50,-90.25,192.168.4.7,62176
50,-81.25,192.168.4.2,62176
50,-79.2,192.168.4.12,62176
50,-90.25,192.168.4.7,62192
50,-70.875,192.168.4.6,62192
50,-79.2,192.168.4.12,62192
50,-90.25,192.168.4.7,62208
50,-79.2,192.168.4.12,62208
50,-79.5,192.168.4.5,62208
50,-73.33333333333333,192.168.4.3,62208
50,-79.0,192.168.4.10,62208
50,-70.875,192.168.4.6,62208
50,-70.875,192.168.4.6,62224
50,-79.0,192.168.4.10,62224
50,-70.875,192.168.4.6,62240
50,-79.5,192.168.4.5,62240
50,-79.0,192.168.4.10,62240
50,-73.33333333333333,192.168.4.3,62240
50,-79.2,192.168.4.12,62240
50,-81.25,192.168.4.2,62240
50,-90.25,192.168.4.7,62240
51,-88.5,192.168.4.7,62256
51,-70.3125,192.168.4.6,62256
51,-77.21428571428571,192.168.4.10,62256
51,-80.18181818181819,192.168.4.12,62256
51,-77.21428571428571,192.168.4.10,62272
51,-80.18181818181819,192.168.4.12,62304
51,-81.5,192.168.4.5,62304
51,-77.21428571428571,192.168.4.10,62304
51,-83.33333333333333,192.168.4.2,62304
51,-70.3125,192.168.4.6,62304
51,-75.33333333333333,192.168.4.3,62304
51,-70.3125,192.168.4.6,62320
51,-83.33333333333333,192.168.4.2,62320
51,-75.33333333333333,192.168.4.3,62320
51,-81.5,192.168.4.5,62320
51,-77.21428571428571,192.168.4.10,62320
51,-80.18181818181819,192.168.4.12,62320
51,-77.21428571428571,192.168.4.10,62352
51,-70.3125,192.168.4.6,62352
51,-70.3125,192.168.4.6,62368
51,-75.33333333333333,192.168.4.3,62368
51,-77.21428571428571,192.168.4.10,62384
51,-75.33333333333333,192.168.4.3,62384
51,-70.3125,192.168.4.6,62384
51,-88.5,192.168.4.7,62384
51,-80.18181818181819,192.168.4.12,62384
51,-70.3125,192.168.4.6,62400
51,-88.5,192.168.4.7,62400
51,-83.33333333333333,192.168.4.2,62400
51,-75.33333333333333,192.168.4.3,62400
51,-80.18181818181819,192.168.4.12,62416
51,-70.3125,192.168.4.6,62416
51,-77.21428571428571,192.168.4.10,62416
51,-75.33333333333333,192.168.4.3,62416
51,-77.21428571428571,192.168.4.10,62432
51,-75.33333333333333,192.168.4.3,62432
51,-70.3125,192.168.4.6,62432
51,-70.3125,192.168.4.6,62448
51,-77.21428571428571,192.168.4.10,62448
51,-75.33333333333333,192.168.4.3,62448
51,-81.5,192.168.4.5,62448
51,-83.33333333333333,192.168.4.2,62464
51,-80.18181818181819,192.168.4.12,62464
51,-75.33333333333333,192.168.4.3,62464
51,-70.3125,192.168.4.6,62464
51,-88.5,192.168.4.7,62464
51,-81.5,192.168.4.5,62464
51,-77.21428571428571,192.168.4.10,62480
51,-80.18181818181819,192.168.4.12,62480
51,-83.33333333333333,192.168.4.2,62480
51,-70.3125,192.168.4.6,62480
51,-80.18181818181819,192.168.4.12,62496
51,-70.3125,192.168.4.6,62496
51,-75.33333333333333,192.168.4.3,62496
51,-77.21428571428571,192.168.4.10,62496
51,-83.33333333333333,192.168.4.2,62496
51,-88.5,192.168.4.7,62496
51,-70.3125,192.168.4.6,62512
51,-77.21428571428571,192.168.4.10,62512
51,-88.5,192.168.4.7,62512
51,-75.33333333333333,192.168.4.3,62512
51,-80.18181818181819,192.168.4.12,62512
51,-83.33333333333333,192.168.4.2,62512
51,-83.33333333333333,192.168.4.2,62528
51,-80.18181818181819,192.168.4.12,62528
51,-70.3125,192.168.4.6,62528
51,-77.21428571428571,192.168.4.10,62528
51,-81.5,192.168.4.5,62528
51,-83.33333333333333,192.168.4.2,62544
51,-80.18181818181819,192.168.4.12,62544
51,-70.3125,192.168.4.6,62544
51,-81.5,192.168.4.5,62544
51,-75.33333333333333,192.168.4.3,62544
51,-77.21428571428571,192.168.4.10,62544
52,-80.16666666666667,192.168.4.5,62608
52,-88.33333333333333,192.168.4.7,62608
52,-81.33333333333333,192.168.4.12,62608
52,-80.75,192.168.4.2,62608
52,-69.4,192.168.4.6,62608
52,-77.5,192.168.4.10,62608
52,-77.5,192.168.4.10,62640
52,-77.33333333333333,192.168.4.3,62640
52,-69.4,192.168.4.6,62640
52,-81.33333333333333,192.168.4.12,62640
52,-88.33333333333333,192.168.4.7,62640
52,-80.75,192.168.4.2,62640
52,-88.33333333333333,192.168.4.7,62656
52,-80.16666666666667,192.168.4.5,62656
52,-80.75,192.168.4.2,62656
52,-77.5,192.168.4.10,62656
52,-69.4,192.168.4.6,62656
52,-80.16666666666667,192.168.4.5,62736
52,-77.5,192.168.4.10,62736
52,-70.33333333333333,192.168.4.9,62736
52,-77.5,192.168.4.10,62752
52,-70.33333333333333,192.168.4.9,62752
52,-80.16666666666667,192.168.4.5,62752
52,-80.16666666666667,192.168.4.5,62768
52,-77.5,192.168.4.10,62768
52,-81.33333333333333,192.168.4.12,62768
52,-77.33333333333333,192.168.4.3,62768
52,-69.4,192.168.4.6,62768
52,-70.33333333333333,192.168.4.9,62768
52,-80.75,192.168.4.2,62768
52,-77.33333333333333,192.168.4.3,62816
52,-80.16666666666667,192.168.4.5,62816
52,-69.4,192.168.4.6,62816
53,-76.0,192.168.4.6,62864
53,-70.85714285714286,192.168.4.9,62864
53,-70.85714285714286,192.168.4.9,62880
53,-76.0,192.168.4.6,62896
53,-70.85714285714286,192.168.4.9,62896
53,-78.33333333333333,192.168.4.12,62896
53,-78.4,192.168.4.10,62896
53,-80.0,192.168.4.5,62896
53,-80.0,192.168.4.5,62912
53,-76.0,192.168.4.6,62912
53,-70.85714285714286,192.168.4.9,62912
53,-78.4,192.168.4.10,62912
53,-83.5,192.168.4.2,62912
53,-87.5,192.168.4.7,62912
53,-78.33333333333333,192.168.4.12,62912
53,-70.85714285714286,192.168.4.9,62944
53,-78.4,192.168.4.10,62944
53,-80.0,192.168.4.5,62944
53,-76.0,192.168.4.6,62944
53,-70.85714285714286,192.168.4.9,62960
53,-80.0,192.168.4.5,62976
53,-78.4,192.168.4.10,62976
53,-87.0,192.168.4.11,62992
53,-76.0,192.168.4.6,62992
53,-78.4,192.168.4.10,62992
53,-78.33333333333333,192.168.4.12,62992
53,-83.5,192.168.4.2,62992
53,-87.5,192.168.4.7,62992
53,-80.0,192.168.4.5,62992
53,-70.85714285714286,192.168.4.9,62992
