millis,rssi,node,sequence
26,-75.73959952437957,192.168.4.3,55008
26,-73.86915466877036,192.168.4.5,55008
26,-72.34670583522973,192.168.4.11,55040
26,-73.90129775824859,192.168.4.5,55040
26,-75.6561744774458,192.168.4.3,55040
26,-79.51298927576796,192.168.4.12,55040
26,-84.11310354004237,192.168.4.10,55040
26,-80.81258573750566,192.168.4.2,55040
26,-83.24986022480567,192.168.4.9,55040
27,-74.31450180219443,192.168.4.5,55056
27,-83.13339744177082,192.168.4.10,55056
27,-71.83163508231887,192.168.4.11,55056
27,-75.63145672115196,192.168.4.3,55056
27,-80.06935073540316,192.168.4.12,55056
27,-81.96019459158576,192.168.4.9,55088
27,-80.48903803164839,192.168.4.12,55088
27,-71.44309513599352,192.168.4.11,55088
27,-75.61281105810583,192.168.4.3,55088
27,-80.39187682812029,192.168.4.2,55088
27,-74.62619932364915,192.168.4.5,55088
27,-80.80562614820327,192.168.4.12,55104
27,-80.9873445256927,192.168.4.9,55104
27,-71.15000280054764,192.168.4.11,55104
27,-80.07451806498455,192.168.4.2,55104
27,-74.86132612432914,192.168.4.5,55104
27,-75.59874583526373,192.168.4.3,55104
27,-80.25348202185506,192.168.4.9,55120
27,-82.39436313884094,192.168.4.10,55120
27,-81.0444421343922,192.168.4.12,55120
27,-75.03869234828879,192.168.4.5,55120
27,-79.83512074704755,192.168.4.2,55120
27,-70.92891068914558,192.168.4.11,55120
27,-75.58813583479827,192.168.4.3,55120
27,-75.17248729344487,192.168.4.5,55136
27,-75.58013225667223,192.168.4.3,55136
27,-70.76213143287517,192.168.4.11,55136
27,-79.65453308887437,192.168.4.2,55136
27,-81.83687788701835,192.168.4.10,55152
27,-79.51830807781114,192.168.4.2,55152
27,-70.63632269123477,192.168.4.11,55152
27,-79.69989807976583,192.168.4.9,55152
27,-75.27341455540989,192.168.4.5,55184
27,-79.4155477129728,192.168.4.2,55184
27,-81.22459126911028,192.168.4.12,55184
27,-75.57409481463552,192.168.4.3,55184
27,-81.41634286615721,192.168.4.10,55184
27,-70.54141976489315,192.168.4.11,55184
27,-75.34954831514102,192.168.4.5,55216
27,-81.36048548313495,192.168.4.12,55216
27,-81.09911527458866,192.168.4.10,55216
27,-70.46983041974299,192.168.4.11,55216
27,-79.33803116517228,192.168.4.2,55216
27,-79.28230598405786,192.168.4.9,55216
27,-75.56954051332521,192.168.4.3,55264
27,-70.41582750817227,192.168.4.11,55264
27,-80.8598169049872,192.168.4.10,55264
27,-75.40697927341677,192.168.4.5,55264
27,-81.4629963135882,192.168.4.12,55264
27,-78.96729836707452,192.168.4.9,55264
27,-70.37509079725533,192.168.4.11,55280
27,-75.45030190689918,192.168.4.5,55280
27,-80.67930388778471,192.168.4.10,55280
27,-78.72967461945714,192.168.4.9,55280
27,-75.56610500863647,192.168.4.3,55280
27,-79.27955711058556,192.168.4.2,55280
27,-81.5403246269063,192.168.4.12,55296
27,-80.543135181605,192.168.4.10,55296
27,-78.55042484139634,192.168.4.9,55296
27,-70.3443613501188,192.168.4.11,55296
27,-79.23544762484568,192.168.4.2,55296
27,-75.5635134601942,192.168.4.3,55296
27,-75.48298202626688,192.168.4.5,55296
27,-75.50763404106925,192.168.4.5,55312
27,-78.41520905064723,192.168.4.9,55312
27,-81.59865668815466,192.168.4.12,55312
27,-70.32118081099179,192.168.4.11,55312
27,-79.20217394909344,192.168.4.2,55344
27,-78.3132099839499,192.168.4.9,55344
27,-75.5262301124905,192.168.4.5,55344
28,-79.01603228825356,192.168.4.2,55360
28,-78.37274390326952,192.168.4.9,55360
28,-71.27949947594593,192.168.4.11,55360
28,-80.73725299733326,192.168.4.10,55360
28,-80.96027812572842,192.168.4.12,55360
28,-76.23921097120706,192.168.4.5,55376
28,-78.8756176549184,192.168.4.2,55376
28,-72.00240032119797,192.168.4.11,55376
28,-80.8836843861815,192.168.4.10,55376
28,-78.41765289040626,192.168.4.9,55376
28,-80.47872181336045,192.168.4.12,55376
28,-80.11546324606132,192.168.4.12,55392
28,-76.77704299333446,192.168.4.5,55392
28,-78.76969687842117,192.168.4.2,55392
28,-78.45152966433105,192.168.4.9,55392
28,-80.9941438592576,192.168.4.10,55392
28,-72.54771541436807,192.168.4.11,55392
28,-79.8414417384471,192.168.4.12,55408
28,-81.07746817440766,192.168.4.10,55408
28,-78.68979629664207,192.168.4.2,55408
28,-77.18275274064291,192.168.4.5,55408
28,-78.47708436695788,192.168.4.9,55408
28,-72.95906996290984,192.168.4.11,55408
28,-78.62952386303878,192.168.4.2,55440
28,-78.4963613744969,192.168.4.9,55440
28,-79.63473556990864,192.168.4.12,55440
28,-81.14032327684365,192.168.4.10,55440
28,-77.48879699291707,192.168.4.5,55440
28,-73.2693723307066,192.168.4.11,55440
28,-73.50344670718212,192.168.4.11,55456
28,-78.51090284755122,192.168.4.9,55456
28,-81.18773757476046,192.168.4.10,55456
28,-77.7196592903389,192.168.4.5,55456
28,-78.58405778292304,192.168.4.2,55456
28,-73.68001904245443,192.168.4.11,55472
28,-78.5218721039652,192.168.4.9,55472
28,-79.47880824696287,192.168.4.12,55472
28,-78.5497607698856,192.168.4.2,55472
28,-75.17942521968035,192.168.4.3,55472
28,-81.22350421199145,192.168.4.10,55472
28,-77.89380861670212,192.168.4.5,55536
28,-78.52388906288344,192.168.4.2,55536
28,-73.81321512334533,192.168.4.11,55536
28,-81.25048451951508,192.168.4.10,55536
28,-78.53014668425193,192.168.4.9,55536
28,-79.36118558377413,192.168.4.12,55536
28,-78.02517691811579,192.168.4.5,55648
28,-81.27083692193327,192.168.4.10,55648
28,-78.5043729253564,192.168.4.2,55648
28,-78.53638855483439,192.168.4.9,55648
28,-73.91369063632607,192.168.4.11,55648
28,-79.27245776728732,192.168.4.12,55648
29,-79.4511837093252,192.168.4.12,55664
29,-77.92424971891266,192.168.4.2,55664
29,-75.1631788332233,192.168.4.11,55664
29,-77.8006301288079,192.168.4.5,55664
29,-81.51137532048601,192.168.4.10,55664
29,-78.18129620792936,192.168.4.9,55664
29,-79.58600434810911,192.168.4.12,55680
29,-81.69282374467764,192.168.4.10,55680
29,-77.91343483038595,192.168.4.9,55680
29,-77.63124486091574,192.168.4.5,55680
29,-76.10572133677839,192.168.4.11,55680
29,-77.48663791855336,192.168.4.2,55680
29,-77.7113755120007,192.168.4.9,55696
29,-77.50347029300795,192.168.4.5,55696
29,-77.15652858024976,192.168.4.2,55696
29,-79.68770533474175,192.168.4.12,55696
29,-81.82969806844348,192.168.4.10,55712
29,-76.90751295693757,192.168.4.2,55712
29,-77.55895350730277,192.168.4.9,55712
29,-79.76442274815372,192.168.4.12,55712
29,-76.81672154727576,192.168.4.11,55712
29,-77.40708445965191,192.168.4.5,55712
29,-76.7196697987518,192.168.4.2,55744
29,-79.82229398141799,192.168.4.12,55744
29,-77.35305948155519,192.168.4.11,55744
29,-77.44397505591634,192.168.4.9,55744
29,-81.93294823768478,192.168.4.10,55744
29,-82.01083426594087,192.168.4.10,55760
29,-77.35724188173049,192.168.4.9,55760
29,-79.8659487331957,192.168.4.12,55760
29,-76.57797165303761,192.168.4.2,55760
29,-77.33437649417914,192.168.4.5,55776
29,-82.06958703547224,192.168.4.10,55776
29,-79.89887938362907,192.168.4.12,55776
29,-76.47108266813785,192.168.4.2,55776
29,-77.75764217435903,192.168.4.11,55776
29,-77.29181533081034,192.168.4.9,55776
29,-79.92372038475276,192.168.4.12,55792
29,-78.0628362411116,192.168.4.11,55792
29,-77.24246127908229,192.168.4.9,55792
29,-82.11390676784139,192.168.4.10,55792
29,-76.39045172526056,192.168.4.2,55792
29,-77.2052314024081,192.168.4.9,55808
29,-79.94245901665667,192.168.4.12,55808
29,-77.2795297593518,192.168.4.5,55808
29,-82.02956004483606,192.168.4.6,55808
29,-82.14733904163784,192.168.4.10,55808
29,-78.29305720715308,192.168.4.11,55808
29,-76.32962834897553,192.168.4.2,55808
29,-78.46672274976683,192.168.4.11,55840
29,-79.95659436989311,192.168.4.12,55840
29,-81.83805555599157,192.168.4.6,55840
29,-77.17714731065384,192.168.4.9,55840
29,-76.24080525102036,192.168.4.3,55840
29,-76.28374666917998,192.168.4.2,55840
29,-77.23815651638371,192.168.4.5,55840
29,-82.17255843876531,192.168.4.10,55840
29,-77.04144970244201,192.168.4.3,55856
29,-82.19158251099401,192.168.4.10,55856
29,-76.24913615149026,192.168.4.2,55856
29,-78.59772611236191,192.168.4.11,55856
29,-79.967257272721,192.168.4.12,55856
29,-77.20694690583744,192.168.4.5,55856
29,-81.6935955116264,192.168.4.6,55856
29,-79.97530075736657,192.168.4.12,55872
29,-77.15596227647914,192.168.4.9,55872
29,-77.18340415886927,192.168.4.5,55872
29,-82.20593318410224,192.168.4.10,55872
29,-81.58462310819134,192.168.4.6,55872
29,-78.69654756394596,192.168.4.11,55872
29,-76.22302795449119,192.168.4.2,55872
29,-76.20333342242284,192.168.4.2,55888
29,-82.21675851193864,192.168.4.10,55936
29,-76.18847699271976,192.168.4.2,55936
30,-81.47171341126888,192.168.4.6,55952
30,-76.35712626927014,192.168.4.2,55952
30,-77.28142045489831,192.168.4.9,55952
30,-79.01674995778738,192.168.4.11,55952
30,-81.45724596716227,192.168.4.10,55952
30,-77.66475776927952,192.168.4.5,55952
30,-76.48434564736213,192.168.4.2,55968
30,-81.38654078724792,192.168.4.6,55968
30,-77.37605893637601,192.168.4.9,55968
30,-79.2582923482518,192.168.4.11,55968
30,-80.88431309975887,192.168.4.10,55968
30,-79.06015403832004,192.168.4.12,56000
30,-77.44744879943046,192.168.4.9,56000
30,-79.44049812657637,192.168.4.11,56000
30,-78.02786342980356,192.168.4.5,56000
30,-76.5803126772431,192.168.4.2,56000
30,-81.3222914262068,192.168.4.6,56000
30,-76.65270472130352,192.168.4.2,56032
30,-78.2595529729133,192.168.4.3,56032
30,-78.36981964233911,192.168.4.12,56032
30,-80.45212528033619,192.168.4.10,56032
30,-77.50130123310602,192.168.4.9,56032
30,-79.57794375502705,192.168.4.11,56032
30,-78.30176959328331,192.168.4.5,56032
30,-81.27382537926223,192.168.4.6,56032
30,-79.68162488387989,192.168.4.11,56064
30,-80.1261074833404,192.168.4.10,56064
30,-78.50838875279716,192.168.4.5,56064
30,-76.70731314306822,192.168.4.2,56064
30,-77.84907081774531,192.168.4.12,56064
30,-77.54192443209672,192.168.4.9,56064
30,-81.23726536265865,192.168.4.6,56064
30,-77.57256825232183,192.168.4.9,56096
30,-77.45624765857114,192.168.4.12,56096
30,-76.74850661627838,192.168.4.2,56096
30,-79.88017828501185,192.168.4.10,56096
30,-79.75983600344311,192.168.4.11,56144
30,-77.15992431208267,192.168.4.12,56144
30,-77.59568419939936,192.168.4.9,56144
30,-78.6642504411062,192.168.4.5,56144
30,-79.69466334948424,192.168.4.10,56144
30,-76.7795806187908,192.168.4.2,56144
30,-81.20968657506775,192.168.4.6,56144
30,-76.8030210708065,192.168.4.2,56208
30,-77.6131215490955,192.168.4.9,56208
30,-78.78182359327518,192.168.4.5,56208
30,-76.9363949105608,192.168.4.12,56208
30,-79.55472148191538,192.168.4.10,56208
30,-81.18888271348227,192.168.4.6,56208
30,-77.62627528938594,192.168.4.9,56224
30,-78.87051406147759,192.168.4.5,56224
30,-79.8188340032818,192.168.4.11,56224
30,-81.17318946897537,192.168.4.6,56224
30,-79.44915733289976,192.168.4.10,56224
30,-76.76777710188378,192.168.4.12,56224
30,-76.64058146135747,192.168.4.12,56240
31,-78.42318748084519,192.168.4.10,56256
31,-80.05986443309638,192.168.4.11,56256
31,-77.92852241348155,192.168.4.2,56256
31,-81.89491088872911,192.168.4.6,56256
31,-77.40443231773577,192.168.4.12,56256
31,-78.90232320643511,192.168.4.5,56256
31,-76.96064059235422,192.168.4.9,56256
31,-77.98063775953293,192.168.4.12,56272
31,-78.92631820790744,192.168.4.5,56272
31,-76.45852380937751,192.168.4.9,56272
31,-80.24168401755868,192.168.4.11,56272
31,-77.64925444544005,192.168.4.10,56272
31,-82.43933629069231,192.168.4.6,56272
31,-78.77753631846589,192.168.4.2,56272
31,-76.07975559781767,192.168.4.9,56288
31,-77.06544358385193,192.168.4.10,56288
31,-78.94441866601237,192.168.4.5,56288
31,-79.41798389815827,192.168.4.2,56288
31,-75.7940345007499,192.168.4.9,56304
31,-76.62505002715379,192.168.4.10,56304
31,-79.90110095893408,192.168.4.2,56304
31,-80.37883832342568,192.168.4.11,56304
31,-78.95807261739829,192.168.4.5,56304
31,-82.850019707022,192.168.4.6,56304
31,-78.41529422209271,192.168.4.12,56304
31,-80.26553686565538,192.168.4.2,56320
31,-76.29284229080977,192.168.4.10,56320
31,-75.5785028304088,192.168.4.9,56320
31,-83.15981581102456,192.168.4.6,56320
31,-80.48229969516673,192.168.4.11,56320
31,-78.96837237817607,192.168.4.5,56336
31,-80.54044649085988,192.168.4.2,56336
31,-76.04224375591235,192.168.4.10,56336
31,-75.41591805316705,192.168.4.9,56336
31,-83.39350829102018,192.168.4.6,56336
31,-80.56034504252112,192.168.4.11,56336
31,-75.29327338684533,192.168.4.9,56352
31,-70.00993492324764,192.168.4.7,56352
31,-80.74782260456395,192.168.4.2,56352
31,-78.74317422241992,192.168.4.12,56352
31,-75.85320653966974,192.168.4.10,56352
31,-75.71060766478253,192.168.4.10,56368
31,-80.6192179932772,192.168.4.11,56368
31,-69.72674332456866,192.168.4.7,56368
31,-75.20075725813791,192.168.4.9,56368
31,-78.99050816054073,192.168.4.12,56368
31,-80.9042552958639,192.168.4.2,56368
31,-75.60303922125973,192.168.4.10,56384
31,-78.97614192920794,192.168.4.5,56384
31,-83.56979254540855,192.168.4.6,56384
31,-69.51311976328374,192.168.4.7,56384
31,-75.13096837674819,192.168.4.9,56384
31,-81.02225918006373,192.168.4.2,56384
31,-79.17708275150478,192.168.4.12,56384
31,-83.7027713145407,192.168.4.6,56448
31,-75.52189573361954,192.168.4.10,56448
31,-75.07832363216498,192.168.4.9,56448
31,-81.11127456789943,192.168.4.2,56448
31,-69.3519743544901,192.168.4.7,56448
31,-80.66362838349546,192.168.4.11,56448
31,-69.23041546548423,192.168.4.7,56464
31,-80.69712904439335,192.168.4.11,56464
31,-81.17842269039785,192.168.4.2,56464
31,-78.98200283457645,192.168.4.5,56464
31,-81.22907539735887,192.168.4.2,56512
31,-80.72240002884271,192.168.4.11,56512
31,-83.80308289994721,192.168.4.6,56512
31,-79.31782396258923,192.168.4.12,56512
31,-75.03861144482165,192.168.4.9,56512
31,-78.98642396671106,192.168.4.5,56512
31,-69.13871838514567,192.168.4.7,56512
31,-75.46068572285074,192.168.4.10,56512
31,-83.87875222846063,192.168.4.6,56544
31,-79.42399109068081,192.168.4.12,56544
31,-69.06954734704733,192.168.4.7,56544
31,-75.00865483973072,192.168.4.9,56544
31,-80.74146301559949,192.168.4.11,56544
31,-78.98975901618256,192.168.4.5,56544
31,-81.26728490533937,192.168.4.2,56544
32,-67.94700542773818,192.168.4.7,56560
32,-74.51521444229662,192.168.4.9,56560
32,-81.77482444735651,192.168.4.2,56576
32,-82.3280487213112,192.168.4.11,56576
32,-67.10022394264807,192.168.4.7,56576
32,-79.63098334351712,192.168.4.5,56576
32,-74.14299120024626,192.168.4.9,56576
32,-74.88690785491245,192.168.4.10,56576
32,-78.86361425562167,192.168.4.12,56576
32,-82.61006416972417,192.168.4.6,56576
32,-83.52487832472781,192.168.4.11,56608
32,-66.46146037296981,192.168.4.7,56608
32,-73.86220725421559,192.168.4.9,56608
32,-81.65303838742278,192.168.4.6,56608
32,-78.44089798958369,192.168.4.12,56608
32,-82.1576832784955,192.168.4.2,56608
32,-74.45408261536716,192.168.4.10,56608
32,-74.12758398505125,192.168.4.10,56640
32,-65.97961363312913,192.168.4.7,56640
32,-78.12202499128384,192.168.4.12,56640
32,-80.93111281897237,192.168.4.6,56640
32,-73.65039988852217,192.168.4.9,56640
32,-80.38653341889689,192.168.4.6,56688
32,-73.88129207353943,192.168.4.10,56688
32,-84.42769819412264,192.168.4.11,56688
32,-77.88148542085813,192.168.4.12,56688
32,-73.49062451391053,192.168.4.9,56688
32,-82.44649010524746,192.168.4.2,56688
32,-65.61613598393878,192.168.4.7,56688
32,-73.69550352791076,192.168.4.10,56720
32,-80.11468633833304,192.168.4.5,56720
32,-65.34194921346352,192.168.4.7,56720
32,-73.37009910041172,192.168.4.9,56720
32,-85.10873391904728,192.168.4.11,56752
32,-80.47956424021562,192.168.4.5,56752
32,-79.9757338351903,192.168.4.6,56752
32,-82.66434947375255,192.168.4.2,56752
32,-65.13511838006535,192.168.4.7,56752
32,-73.55535526451496,192.168.4.10,56752
32,-77.70003611267249,192.168.4.12,56752
32,-73.27918161494586,192.168.4.9,56752
32,-64.97909701707242,192.168.4.7,56784
32,-73.44963542228035,192.168.4.10,56784
32,-79.66585010115608,192.168.4.6,56784
32,-82.82869013349118,192.168.4.2,56832
32,-73.36988641382817,192.168.4.10,56832
32,-79.4320915180715,192.168.4.6,56832
32,-85.6224683574957,192.168.4.11,56832
32,-77.56316112207209,192.168.4.12,56832
32,-80.75480728131545,192.168.4.5,56832
32,-64.86140341544528,192.168.4.7,56832
32,-73.21059865867565,192.168.4.9,56832
32,-73.1588635950995,192.168.4.9,56848
32,-82.95265933724244,192.168.4.2,56848
32,-64.77262208705376,192.168.4.7,56848
32,-77.45991044980887,192.168.4.12,56848
32,-78.93276334407594,192.168.4.3,56848
32,-80.96243490492051,192.168.4.5,56848
33,-73.05091097756508,192.168.4.10,56864
33,-63.1088791342054,192.168.4.7,56864
33,-84.51149172797932,192.168.4.11,56864
33,-73.20172333151189,192.168.4.9,56864
33,-81.08084398847495,192.168.4.5,56864
33,-81.88717684607371,192.168.4.2,56864
33,-77.37763730750999,192.168.4.12,56864
33,-72.81029413379291,192.168.4.10,56880
33,-77.31557514981189,192.168.4.12,56880
33,-81.08343773336013,192.168.4.2,56880
33,-61.85384651209346,192.168.4.7,56880
33,-83.67343443670129,192.168.4.11,56880
33,-80.47714287008458,192.168.4.2,56896
33,-73.23405426777856,192.168.4.9,56896
33,-60.907121610949005,192.168.4.7,56896
33,-72.62878653500988,192.168.4.10,56896
33,-83.04125190035934,192.168.4.11,56896
33,-81.17016503555185,192.168.4.5,56896
33,-79.57160228990055,192.168.4.6,56896
33,-60.19296643868047,192.168.4.7,56912
33,-72.49186757331336,192.168.4.10,56912
33,-73.25844287880085,192.168.4.9,56912
33,-77.26875900409875,192.168.4.12,56912
33,-79.67684124492165,192.168.4.6,56912
33,-81.23754372991732,192.168.4.5,56912
33,-82.56436951604616,192.168.4.11,56912
33,-80.01978866718503,192.168.4.2,56912
33,-73.27684025346053,192.168.4.9,56928
33,-59.65424858150636,192.168.4.7,56928
33,-82.20463669301665,192.168.4.11,56928
33,-72.38858373176762,192.168.4.10,56928
33,-79.67478678842951,192.168.4.2,56928
33,-77.2334435787135,192.168.4.12,56928
33,-59.247870610852765,192.168.4.7,56944
33,-73.2907181817304,192.168.4.9,56944
33,-79.75622749953648,192.168.4.6,56944
33,-79.41453708351759,192.168.4.2,56944
33,-72.31067230304902,192.168.4.10,56944
33,-79.81611195411422,192.168.4.6,56960
33,-81.28837036712063,192.168.4.5,56960
33,-79.2182195760563,192.168.4.2,56960
33,-58.941322289067394,192.168.4.7,56960
33,-73.30118689787203,192.168.4.9,56960
33,-72.25190037286004,192.168.4.10,56960
33,-77.20680363962535,192.168.4.12,56976
33,-73.30908389917676,192.168.4.9,56976
33,-79.07012886544875,192.168.4.2,56976
33,-58.71007975040741,192.168.4.7,56976
33,-72.20756618678557,192.168.4.10,56976
33,-81.9332748054285,192.168.4.11,56976
33,-81.32671107813803,192.168.4.5,56976
33,-79.8612853650211,192.168.4.6,56976
33,-72.17412300993966,192.168.4.10,56992
33,-79.89536160512968,192.168.4.6,56992
33,-58.53564359178002,192.168.4.7,56992
33,-78.95841769484633,192.168.4.2,56992
33,-81.72857490227462,192.168.4.11,56992
33,-81.35563311985092,192.168.4.5,56992
33,-73.31504094574896,192.168.4.9,56992
33,-58.40405892049504,192.168.4.7,57008
33,-78.87414917060086,192.168.4.2,57008
33,-81.5741609913027,192.168.4.11,57008
33,-81.37745025559633,192.168.4.5,57008
33,-72.14889538817465,192.168.4.10,57008
33,-73.31953460131443,192.168.4.9,57024
33,-81.457679959635,192.168.4.11,57024
33,-77.18670799170721,192.168.4.12,57024
33,-78.81058181077269,192.168.4.2,57024
33,-58.30479896284966,192.168.4.7,57024
33,-79.92106677364863,192.168.4.6,57024
33,-72.12986511174933,192.168.4.10,57024
33,-78.76263022657557,192.168.4.2,57072
33,-81.3698133247381,192.168.4.11,57072
33,-58.22992292223225,192.168.4.7,57072
33,-81.3939078562339,192.168.4.5,57072
33,-79.94045728405946,192.168.4.6,57072
33,-72.11550975854966,192.168.4.10,57072
33,-58.17344071539342,192.168.4.7,57088
33,-73.32292435831837,192.168.4.9,57088
33,-72.10468090031969,192.168.4.10,57088
33,-77.17154898312565,192.168.4.12,57088
33,-78.72645829127372,192.168.4.2,57104
33,-73.32548139732113,192.168.4.9,57104
33,-72.09651222840101,192.168.4.10,57120
33,-77.16011389319414,192.168.4.12,57120
33,-73.32741028144291,192.168.4.9,57120
33,-81.4063225298146,192.168.4.5,57120
34,-71.20355497924832,192.168.4.10,57152
34,-79.68416288646698,192.168.4.2,57152
34,-72.43442138617952,192.168.4.9,57152
34,-71.76080158642588,192.168.4.9,57168
34,-70.52995905151244,192.168.4.10,57168
34,-79.99017825392959,192.168.4.6,57168
34,-80.4066005125776,192.168.4.2,57184
34,-81.52486840006569,192.168.4.5,57184
34,-71.25266129820169,192.168.4.9,57184
34,-70.02183677097446,192.168.4.10,57184
34,-82.34348030305351,192.168.4.11,57200
34,-80.0276849126855,192.168.4.6,57200
34,-76.76984200523015,192.168.4.12,57200
34,-80.95156617969442,192.168.4.2,57200
34,-70.86934929844902,192.168.4.9,57200
34,-69.63853835519136,192.168.4.10,57200
34,-81.61429263121092,192.168.4.5,57200
34,-70.58020062718766,192.168.4.9,57216
34,-69.34939993090049,192.168.4.10,57216
34,-76.47544319197029,192.168.4.12,57216
34,-81.68174916174192,192.168.4.5,57216
34,-81.73263451410116,192.168.4.5,57232
34,-80.0559777930277,192.168.4.6,57232
34,-81.36265714118682,192.168.4.2,57232
34,-70.36208339071669,192.168.4.9,57232
34,-69.13129042415858,192.168.4.10,57232
34,-76.25336554835376,192.168.4.12,57232
34,-83.07795903894653,192.168.4.11,57232
34,-81.67276067397415,192.168.4.2,57248
34,-70.19754821011844,192.168.4.9,57248
34,-81.77101951647738,192.168.4.5,57248
34,-68.96676107442627,192.168.4.10,57248
34,-80.07732032538352,192.168.4.6,57248
34,-76.08584286289124,192.168.4.12,57248
34,-70.07343227094506,192.168.4.9,57264
34,-81.79997496906068,192.168.4.5,57264
34,-83.6320078312886,192.168.4.11,57264
34,-81.90668506067942,192.168.4.2,57264
34,-68.842649533725,192.168.4.10,57264
34,-80.09341991234147,192.168.4.6,57264
34,-75.95947332074574,192.168.4.12,57264
34,-68.74902687879865,192.168.4.10,57312
34,-81.82181730805773,192.168.4.5,57312
34,-69.97980629806267,192.168.4.9,57312
34,-80.10556452085817,192.168.4.6,57312
34,-82.08314425223904,192.168.4.2,57312
34,-84.0499505834671,192.168.4.11,57312
34,-75.86414735854561,192.168.4.12,57392
34,-69.90918021364067,192.168.4.9,57392
34,-68.67840329725311,192.168.4.10,57392
34,-82.21625498397778,192.168.4.2,57392
34,-81.83829392058828,192.168.4.5,57392
34,-84.36522271565629,192.168.4.11,57392
34,-68.62512890256474,192.168.4.10,57408
34,-69.85590393092531,192.168.4.9,57408
34,-69.81571534729935,192.168.4.9,57424
34,-84.60304599843133,192.168.4.11,57424
34,-81.85072293565479,192.168.4.5,57424
34,-68.58494174315848,192.168.4.10,57424
34,-68.55462684628182,192.168.4.10,57440
34,-75.79223889931484,192.168.4.12,57440
34,-69.78539937607272,192.168.4.9,57440
34,-80.11472571961494,192.168.4.6,57440
35,-84.74969200946198,192.168.4.11,57456
35,-68.80441144712212,192.168.4.10,57456
35,-79.540637778574,192.168.4.6,57456
35,-69.75623183859494,192.168.4.9,57456
35,-69.73422951487144,192.168.4.9,57472
35,-75.40109404966348,192.168.4.12,57472
35,-68.99283467801791,192.168.4.10,57472
35,-69.13497039744085,192.168.4.10,57488
35,-69.71763221900432,192.168.4.9,57488
35,-69.24218946294478,192.168.4.10,57504
35,-75.10603672398521,192.168.4.12,57504
35,-69.7051121673242,192.168.4.9,57504
35,-69.69566775569669,192.168.4.9,57520
35,-74.88346233622575,192.168.4.12,57520
35,-69.32306939976999,192.168.4.10,57520
35,-69.38408060286253,192.168.4.10,57536
35,-74.71556493536434,192.168.4.12,57536
35,-69.68854343119159,192.168.4.9,57568
35,-69.43010396846978,192.168.4.10,57568
35,-79.10757863759676,192.168.4.6,57568
35,-74.58891272933208,192.168.4.12,57584
35,-78.78090356540504,192.168.4.6,57584
35,-78.5344785562235,192.168.4.6,57600
35,-81.45749392192475,192.168.4.5,57600
35,-69.46482136584032,192.168.4.10,57600
35,-69.68316924784847,192.168.4.9,57600
35,-69.49101018676382,192.168.4.10,57616
35,-69.6791152709999,192.168.4.9,57616
35,-84.86031338124958,192.168.4.11,57616
35,-81.1608644219487,192.168.4.5,57616
35,-82.34737325657746,192.168.4.2,57616
35,-78.34858960931761,192.168.4.6,57616
35,-69.67605718249798,192.168.4.9,57632
35,-84.94375982353716,192.168.4.11,57632
35,-78.20836560893491,192.168.4.6,57632
35,-69.51076553691412,192.168.4.10,57632
35,-82.44628138970333,192.168.4.2,57632
35,-69.67375033526258,192.168.4.9,57680
35,-78.10258863504478,192.168.4.6,57680
35,-82.52089203400547,192.168.4.2,57680
35,-69.52566784430327,192.168.4.10,57680
35,-80.93710407572854,192.168.4.5,57680
35,-85.0067070517077,192.168.4.11,57680
35,-80.76831205556667,192.168.4.5,57696
35,-69.5369092935224,192.168.4.10,57696
35,-78.02279652973603,192.168.4.6,57696
35,-69.67201018151485,192.168.4.9,57696
35,-82.57717404102804,192.168.4.2,57696
35,-85.05419084401487,192.168.4.11,57696
35,-69.54538920050902,192.168.4.10,57712
35,-69.67069750895497,192.168.4.9,57744
35,-77.96260592458393,192.168.4.6,57744
35,-69.55178595782209,192.168.4.10,57744
36,-69.77392548317161,192.168.4.9,57776
36,-77.23482063467156,192.168.4.6,57776
36,-69.28224099703122,192.168.4.10,57776
36,-84.99174704898654,192.168.4.11,57808
36,-69.85179476876925,192.168.4.9,57808
36,-76.68582099553292,192.168.4.6,57808
36,-69.0789116796392,192.168.4.10,57808
36,-82.72198711180859,192.168.4.2,57808
36,-69.91053490859571,192.168.4.9,57824
36,-68.92553166025469,192.168.4.10,57824
36,-76.27168703603691,192.168.4.6,57824
36,-80.98899927746756,192.168.4.5,57856
36,-75.95928803942385,192.168.4.6,57856
36,-69.9548451138371,192.168.4.9,57856
36,-68.80983053732692,192.168.4.10,57856
36,-68.72255222102167,192.168.4.10,57904
36,-82.83122581820048,192.168.4.2,57904
36,-69.98827020091272,192.168.4.9,57904
36,-81.15547310823251,192.168.4.5,57968
36,-70.01348417678864,192.168.4.9,57968
36,-82.91362925671507,192.168.4.2,57968
36,-68.65671444603451,192.168.4.10,57968
36,-70.03250415953491,192.168.4.9,57984
36,-81.28105145432274,192.168.4.5,57984
36,-75.7236320859647,192.168.4.6,57984
36,-68.60705019036648,192.168.4.10,57984
36,-68.56958631356413,192.168.4.10,58000
36,-70.04685174777124,192.168.4.9,58000
36,-81.37578058342544,192.168.4.5,58000
36,-75.54586669938273,192.168.4.6,58000
36,-84.94464301787713,192.168.4.11,58000
36,-60.996833699106055,192.168.4.7,58000
36,-75.41177064875137,192.168.4.6,58016
36,-82.97578970243353,192.168.4.2,58016
36,-70.05767474855655,192.168.4.9,58016
