millis,node,x,y,rssi,distance,target_x,target_y
28608,2,42.5,0,-76.9964,35.0464,76.5,8.5
28608,4,85,42.5,-76.9964,35.0464,76.5,8.5
28708,3,85,0,-63.0551,12.0208,76.5,8.5
28708,2,42.5,0,-76.9964,35.0464,76.5,8.5
28708,4,85,42.5,-76.9964,35.0464,76.5,8.5
28808,3,85,0,-63.0551,12.0208,76.5,8.5
28808,2,42.5,0,-76.9964,35.0464,76.5,8.5
28808,4,85,42.5,-76.9964,35.0464,76.5,8.5
28908,3,85,0,-63.0551,12.0208,76.5,8.5
28908,2,42.5,0,-76.9964,35.0464,76.5,8.5
28908,4,85,42.5,-76.9964,35.0464,76.5,8.5
29008,3,85,0,-63.0551,12.0208,76.5,8.5
29008,2,42.5,0,-76.9964,35.0464,76.5,8.5
29008,4,85,42.5,-76.9964,35.0464,76.5,8.5
29108,3,85,0,-63.0551,12.0208,76.5,8.5
29108,2,42.5,0,-76.9964,35.0464,76.5,8.5
29108,4,85,42.5,-76.9964,35.0464,76.5,8.5
29208,3,85,0,-63.0551,12.0208,76.5,8.5
29208,2,42.5,0,-76.9964,35.0464,76.5,8.5
29208,4,85,42.5,-76.9964,35.0464,76.5,8.5
29308,3,85,0,-63.0551,12.0208,76.5,8.5
29308,2,42.5,0,-76.9964,35.0464,76.5,8.5
29308,4,85,42.5,-76.9964,35.0464,76.5,8.5
29408,3,85,0,-63.0551,12.0208,76.5,8.5
29408,2,42.5,0,-76.9964,35.0464,76.5,8.5
29408,4,85,42.5,-76.9964,35.0464,76.5,8.5
29508,3,85,0,-63.0551,12.0208,76.5,8.5
29508,2,42.5,0,-76.9964,35.0464,76.5,8.5
29508,4,85,42.5,-76.9964,35.0464,76.5,8.5
29608,3,85,0,-63.0551,12.0208,76.5,8.5
29608,2,42.5,0,-76.9964,35.0464,76.5,8.5
29608,4,85,42.5,-76.9964,35.0464,76.5,8.5
29708,3,85,0,-63.0551,12.0208,76.5,8.5
29708,2,42.5,0,-76.9964,35.0464,76.5,8.5
29708,4,85,42.5,-76.9964,35.0464,76.5,8.5
29808,3,85,0,-63.0551,12.0208,76.5,8.5
29808,2,42.5,0,-76.9964,35.0464,76.5,8.5
29808,4,85,42.5,-76.9964,35.0464,76.5,8.5
29908,3,85,0,-63.0551,12.0208,76.5,8.5
29908,2,42.5,0,-76.9964,35.0464,76.5,8.5
29908,4,85,42.5,-76.9964,35.0464,76.5,8.5
30008,3,85,0,-63.0553,12.0465,76.5,8.53625
30008,2,42.5,0,-76.9964,35.0552,76.5,8.53625
30008,4,85,42.5,-76.9963,35.0112,76.5,8.53625
30108,3,85,0,-63.3809,12.3513,76.5,8.96125
30108,4,85,42.5,-76.8422,34.5991,76.5,8.96125
30108,2,42.5,0,-77.0356,35.1611,76.5,8.96125
30208,3,85,0,-63.7057,12.663,76.5,9.38625
30208,4,85,42.5,-76.6863,34.1873,76.5,9.38625
30208,2,42.5,0,-77.0764,35.2718,76.5,9.38625
30308,3,85,0,-64.0292,12.9812,76.5,9.81125
30308,4,85,42.5,-76.5287,33.7758,76.5,9.81125
30308,2,42.5,0,-77.1188,35.3873,76.5,9.81125
30408,3,85,0,-64.3507,13.3053,76.5,10.2363
30408,4,85,42.5,-76.3693,33.3646,76.5,10.2363
30408,2,42.5,0,-77.1629,35.5075,76.5,10.2363
30508,3,85,0,-64.6698,13.635,76.5,10.6613
30508,4,85,42.5,-76.208,32.9538,76.5,10.6613
30508,2,42.5,0,-77.2085,35.6323,76.5,10.6613
30608,3,85,0,-64.9861,13.9698,76.5,11.0863
30608,4,85,42.5,-76.0449,32.5434,76.5,11.0863
30608,2,42.5,0,-77.2556,35.7618,76.5,11.0863
30708,3,85,0,-65.2993,14.3094,76.5,11.5113
30708,4,85,42.5,-75.8799,32.1334,76.5,11.5113
30708,2,42.5,0,-77.3042,35.8958,76.5,11.5113
30808,3,85,0,-65.6092,14.6535,76.5,11.9363
30808,4,85,42.5,-75.7129,31.7237,76.5,11.9363
30808,2,42.5,0,-77.3543,36.0343,76.5,11.9363
30908,3,85,0,-65.9155,15.0017,76.5,12.3613
30908,4,85,42.5,-75.5439,31.3144,76.5,12.3613
30908,2,42.5,0,-77.4058,36.1773,76.5,12.3613
31008,3,85,0,-66.2181,15.3538,76.5,12.7863
31008,4,85,42.5,-75.3728,30.9056,76.5,12.7863
31008,2,42.5,0,-77.4586,36.3248,76.5,12.7863
31108,3,85,0,-66.5168,15.7095,76.5,13.2113
31108,4,85,42.5,-75.1997,30.4972,76.5,13.2113
31108,2,42.5,0,-77.5128,36.4765,76.5,13.2113
31208,3,85,0,-66.8116,16.0685,76.5,13.6363
31208,4,85,42.5,-75.0244,30.0893,76.5,13.6363
31208,2,42.5,0,-77.5684,36.6326,76.5,13.6363
31308,3,85,0,-67.1023,16.4307,76.5,14.0613
31308,4,85,42.5,-74.847,29.6819,76.5,14.0613
31308,2,42.5,0,-77.6252,36.7929,76.5,14.0613
31408,3,85,0,-67.3891,16.7959,76.5,14.4863
31408,4,85,42.5,-74.6673,29.2749,76.5,14.4863
31408,2,42.5,0,-77.6832,36.9574,76.5,14.4863
31508,3,85,0,-67.6717,17.1638,76.5,14.9113
31508,4,85,42.5,-74.4854,28.8685,76.5,14.9113
31508,2,42.5,0,-77.7424,37.1261,76.5,14.9113
31608,3,85,0,-67.9503,17.5343,76.5,15.3363
31608,4,85,42.5,-74.3011,28.4626,76.5,15.3363
31608,2,42.5,0,-77.8028,37.2988,76.5,15.3363
31708,3,85,0,-68.2248,17.9072,76.5,15.7613
31708,4,85,42.5,-74.1144,28.0573,76.5,15.7613
31708,2,42.5,0,-77.8643,37.4756,76.5,15.7613
31808,3,85,0,-68.4953,18.2824,76.5,16.1863
31808,4,85,42.5,-73.9253,27.6525,76.5,16.1863
31808,2,42.5,0,-77.9269,37.6563,76.5,16.1863
31908,3,85,0,-68.7618,18.6597,76.5,16.6113
31908,4,85,42.5,-73.7337,27.2484,76.5,16.6113
31908,2,42.5,0,-77.9905,37.8409,76.5,16.6113
32008,3,85,0,-69.0243,19.039,76.5,17.0363
32008,4,85,42.5,-73.5396,26.845,76.5,17.0363
32008,2,42.5,0,-78.0552,38.0294,76.5,17.0363
32108,3,85,0,-69.283,19.4202,76.5,17.4613
32108,4,85,42.5,-73.3428,26.4422,76.5,17.4613
32108,2,42.5,0,-78.1208,38.2217,76.5,17.4613
32208,3,85,0,-69.5378,19.8032,76.5,17.8863
32208,4,85,42.5,-73.1434,26.0401,76.5,17.8863
32208,2,42.5,0,-78.1873,38.4177,76.5,17.8863
32308,3,85,0,-69.7887,20.1879,76.5,18.3113
32308,4,85,42.5,-72.9413,25.6387,76.5,18.3113
32308,2,42.5,0,-78.2548,38.6174,76.5,18.3113
32408,3,85,0,-70.036,20.5742,76.5,18.7363
32408,4,85,42.5,-72.7363,25.2382,76.5,18.7363
32408,2,42.5,0,-78.3232,38.8207,76.5,18.7363
32508,3,85,0,-70.2796,20.962,76.5,19.1613
32508,4,85,42.5,-72.5286,24.8384,76.5,19.1613
32508,2,42.5,0,-78.3924,39.0276,76.5,19.1613
32608,3,85,0,-70.5195,21.3511,76.5,19.5863
32608,4,85,42.5,-72.3179,24.4395,76.5,19.5863
32608,2,42.5,0,-78.4623,39.238,76.5,19.5863
32708,3,85,0,-70.756,21.7417,76.5,20.0113
32708,4,85,42.5,-72.1042,24.0415,76.5,20.0113
32708,2,42.5,0,-78.5331,39.4519,76.5,20.0113
32808,3,85,0,-70.989,22.1335,76.5,20.4363
32808,4,85,42.5,-71.8875,23.6444,76.5,20.4363
32808,2,42.5,0,-78.6046,39.6691,76.5,20.4363
32908,3,85,0,-71.2186,22.5265,76.5,20.8613
32908,4,85,42.5,-71.6676,23.2483,76.5,20.8613
32908,2,42.5,0,-78.6768,39.8897,76.5,20.8613
33008,3,85,0,-71.4449,22.9206,76.5,21.2863
33008,4,85,42.5,-71.4446,22.8533,76.5,21.2863
33008,2,42.5,0,-78.7497,40.1136,76.5,21.2863
33108,4,85,42.5,-71.2184,22.4593,76.5,21.7113
33108,3,85,0,-71.6679,23.3158,76.5,21.7113
33108,2,42.5,0,-78.8232,40.3408,76.5,21.7113
33208,4,85,42.5,-70.9888,22.0665,76.5,22.1363
33208,3,85,0,-71.8877,23.7121,76.5,22.1363
33208,2,42.5,0,-78.8973,40.5711,76.5,22.1363
33308,4,85,42.5,-70.7558,21.675,76.5,22.5613
33308,3,85,0,-72.1044,24.1093,76.5,22.5613
33308,2,42.5,0,-78.972,40.8045,76.5,22.5613
33408,4,85,42.5,-70.5193,21.2847,76.5,22.9863
33408,3,85,0,-72.3181,24.5075,76.5,22.9863
33408,2,42.5,0,-79.0472,41.0411,76.5,22.9863
33508,4,85,42.5,-70.2793,20.8957,76.5,23.4113
33508,3,85,0,-72.5288,24.9066,76.5,23.4113
33508,2,42.5,0,-79.123,41.2806,76.5,23.4113
33608,4,85,42.5,-70.0357,20.5082,76.5,23.8363
33608,3,85,0,-72.7366,25.3065,76.5,23.8363
33608,2,42.5,0,-79.1993,41.5231,76.5,23.8363
33708,4,85,42.5,-69.7885,20.1222,76.5,24.2613
33708,3,85,0,-72.9415,25.7072,76.5,24.2613
33708,2,42.5,0,-79.276,41.7685,76.5,24.2613
33808,4,85,42.5,-69.5375,19.7378,76.5,24.6863
33808,3,85,0,-73.1436,26.1086,76.5,24.6863
33808,2,42.5,0,-79.3532,42.0168,76.5,24.6863
33908,4,85,42.5,-69.2827,19.3551,76.5,25.1113
33908,3,85,0,-73.343,26.5108,76.5,25.1113
33908,2,42.5,0,-79.4308,42.2679,76.5,25.1113
34008,4,85,42.5,-69.0241,18.9742,76.5,25.5363
34008,3,85,0,-73.5398,26.9138,76.5,25.5363
34008,2,42.5,0,-79.5088,42.5218,76.5,25.5363
34108,4,85,42.5,-68.7615,18.5952,76.5,25.9613
34108,3,85,0,-73.7339,27.3173,76.5,25.9613
34108,2,42.5,0,-79.5872,42.7783,76.5,25.9613
34208,4,85,42.5,-68.495,18.2182,76.5,26.3863
34208,3,85,0,-73.9255,27.7216,76.5,26.3863
34208,2,42.5,0,-79.6659,43.0376,76.5,26.3863
34308,4,85,42.5,-68.2245,17.8434,76.5,26.8113
34308,3,85,0,-74.1146,28.1264,76.5,26.8113
34308,2,42.5,0,-79.7449,43.2995,76.5,26.8113
34408,4,85,42.5,-67.95,17.4709,76.5,27.2363
34408,3,85,0,-74.3013,28.5318,76.5,27.2363
34408,2,42.5,0,-79.8242,43.5639,76.5,27.2363
34508,4,85,42.5,-67.6714,17.1008,76.5,27.6613
34508,3,85,0,-74.4855,28.9378,76.5,27.6613
34508,2,42.5,0,-79.9037,43.8309,76.5,27.6613
34608,4,85,42.5,-67.3888,16.7334,76.5,28.0863
34608,3,85,0,-74.6675,29.3443,76.5,28.0863
34608,2,42.5,0,-79.9836,44.1003,76.5,28.0863
34708,4,85,42.5,-67.102,16.3687,76.5,28.5113
34708,3,85,0,-74.8472,29.7513,76.5,28.5113
34708,2,42.5,0,-80.0636,44.3722,76.5,28.5113
34808,4,85,42.5,-66.8113,16.007,76.5,28.9363
34808,3,85,0,-75.0246,30.1589,76.5,28.9363
34808,2,42.5,0,-80.1439,44.6465,76.5,28.9363
34908,4,85,42.5,-66.5165,15.6485,76.5,29.3613
34908,3,85,0,-75.1999,30.5669,76.5,29.3613
34908,2,42.5,0,-80.2244,44.9231,76.5,29.3613
35008,4,85,42.5,-66.2178,15.2934,76.5,29.7863
35008,3,85,0,-75.373,30.9753,76.5,29.7863
35008,2,42.5,0,-80.305,45.202,76.5,29.7863
35108,4,85,42.5,-65.9152,14.942,76.5,30.2113
35108,3,85,0,-75.544,31.3842,76.5,30.2113
35108,2,42.5,0,-80.3858,45.4832,76.5,30.2113
35208,4,85,42.5,-65.6089,14.5945,76.5,30.6363
35208,3,85,0,-75.713,31.7936,76.5,30.6363
35208,2,42.5,0,-80.4667,45.7666,76.5,30.6363
35308,4,85,42.5,-65.299,14.2511,76.5,31.0613
35308,3,85,0,-75.88,32.2033,76.5,31.0613
35308,2,42.5,0,-80.5477,46.0522,76.5,31.0613
35408,4,85,42.5,-64.9858,13.9123,76.5,31.4863
35408,3,85,0,-76.0451,32.6134,76.5,31.4863
35408,2,42.5,0,-80.6289,46.3399,76.5,31.4863
35508,4,85,42.5,-64.6695,13.5783,76.5,31.9113
35508,3,85,0,-76.2082,33.0239,76.5,31.9113
35508,2,42.5,0,-80.7101,46.6297,76.5,31.9113
35608,4,85,42.5,-64.3504,13.2496,76.5,32.3363
35608,3,85,0,-76.3695,33.4348,76.5,32.3363
35608,2,42.5,0,-80.7914,46.9216,76.5,32.3363
35708,4,85,42.5,-64.0288,12.9265,76.5,32.7613
35708,3,85,0,-76.5289,33.846,76.5,32.7613
35708,2,42.5,0,-80.8727,47.2155,76.5,32.7613
35808,4,85,42.5,-63.7054,12.6094,76.5,33.1863
35808,3,85,0,-76.6865,34.2575,76.5,33.1863
35808,2,42.5,0,-80.9541,47.5113,76.5,33.1863
35908,4,85,42.5,-63.3805,12.2988,76.5,33.6113
35908,3,85,0,-76.8423,34.6694,76.5,33.6113
35908,2,42.5,0,-81.0355,47.8092,76.5,33.6113
36008,4,85,42.5,-63.055,11.9952,76.5,34.0363
36008,3,85,0,-76.9965,35.0816,76.5,34.0363
36008,2,42.5,0,-81.117,48.1089,76.5,34.0363
36108,4,85,42.5,-62.7294,11.6992,76.5,34.4613
36108,3,85,0,-77.1489,35.4941,76.5,34.4613
36108,2,42.5,0,-81.1984,48.4105,76.5,34.4613
36108,8,85,85,-81.9566,51.2486,76.5,34.4613
36208,4,85,42.5,-62.4047,11.4114,76.5,34.8863
36208,3,85,0,-77.2997,35.9068,76.5,34.8863
36208,2,42.5,0,-81.2798,48.714,76.5,34.8863
36208,8,85,85,-81.8497,50.8295,76.5,34.8863
36308,4,85,42.5,-62.0819,11.1323,76.5,35.3113
36308,3,85,0,-77.4489,36.3199,76.5,35.3113
36308,2,42.5,0,-81.3612,49.0192,76.5,35.3113
36308,8,85,85,-81.7419,50.4105,76.5,35.3113
36408,4,85,42.5,-61.7622,10.8627,76.5,35.7363
36408,3,85,0,-77.5964,36.7332,76.5,35.7363
36408,2,42.5,0,-81.4425,49.3263,76.5,35.7363
36408,8,85,85,-81.6333,49.9917,76.5,35.7363
36508,4,85,42.5,-61.4468,10.6033,76.5,36.1613
36508,3,85,0,-77.7424,37.1468,76.5,36.1613
36508,2,42.5,0,-81.5239,49.635,76.5,36.1613
36508,8,85,85,-81.5238,49.5729,76.5,36.1613
36608,4,85,42.5,-61.1373,10.3548,76.5,36.5863
36608,3,85,0,-77.8869,37.5607,76.5,36.5863
36608,8,85,85,-81.4133,49.1543,76.5,36.5863
36608,2,42.5,0,-81.6051,49.9455,76.5,36.5863
36708,4,85,42.5,-60.8353,10.1181,76.5,37.0113
36708,3,85,0,-78.0299,37.9748,76.5,37.0113
36708,8,85,85,-81.302,48.7357,76.5,37.0113
36708,2,42.5,0,-81.6863,50.2577,76.5,37.0113
36808,4,85,42.5,-60.5426,9.89402,76.5,37.4363
36808,3,85,0,-78.1714,38.3891,76.5,37.4363
36808,8,85,85,-81.1897,48.3173,76.5,37.4363
36808,2,42.5,0,-81.7674,50.5715,76.5,37.4363
36908,4,85,42.5,-60.2612,9.68339,76.5,37.8613
36908,3,85,0,-78.3115,38.8037,76.5,37.8613
36908,8,85,85,-81.0765,47.899,76.5,37.8613
36908,2,42.5,0,-81.8484,50.8869,76.5,37.8613
37008,4,85,42.5,-59.9932,9.48713,76.5,38.2863
37008,3,85,0,-78.4501,39.2185,76.5,38.2863
37008,8,85,85,-80.9624,47.4808,76.5,38.2863
37008,2,42.5,0,-81.9293,51.2039,76.5,38.2863
37108,4,85,42.5,-59.7408,9.30616,76.5,38.7113
37108,3,85,0,-78.5874,39.6335,76.5,38.7113
37108,8,85,85,-80.8472,47.0627,76.5,38.7113
37208,4,85,42.5,-59.5064,9.14138,76.5,39.1363
37208,3,85,0,-78.7233,40.0487,76.5,39.1363
37208,8,85,85,-80.7311,46.6448,76.5,39.1363
37308,4,85,42.5,-59.2924,8.99368,76.5,39.5613
37308,3,85,0,-78.8578,40.4641,76.5,39.5613
37308,8,85,85,-80.6139,46.2269,76.5,39.5613
37408,4,85,42.5,-59.101,8.86391,76.5,39.9863
37408,3,85,0,-78.9911,40.8797,76.5,39.9863
37408,8,85,85,-80.4958,45.8093,76.5,39.9863
37508,4,85,42.5,-58.9345,8.75288,76.5,40.4113
37508,3,85,0,-79.1231,41.2955,76.5,40.4113
37508,8,85,85,-80.3766,45.3917,76.5,40.4113
37608,4,85,42.5,-58.7951,8.6613,76.5,40.8363
37608,3,85,0,-79.2537,41.7115,76.5,40.8363
37608,8,85,85,-80.2563,44.9743,76.5,40.8363
37708,4,85,42.5,-58.6846,8.58979,76.5,41.2613
37708,3,85,0,-79.3832,42.1277,76.5,41.2613
37708,8,85,85,-80.1349,44.557,76.5,41.2613
37808,4,85,42.5,-58.6045,8.53886,76.5,41.6863
37808,3,85,0,-79.5114,42.544,76.5,41.6863
37808,8,85,85,-80.0125,44.1399,76.5,41.6863
37908,4,85,42.5,-58.5559,8.50889,76.5,42.1113
37908,3,85,0,-79.6385,42.9605,76.5,42.1113
37908,8,85,85,-79.8889,43.7229,76.5,42.1113
38008,4,85,42.5,-58.5397,8.50008,76.5,42.5363
38008,3,85,0,-79.7643,43.3772,76.5,42.5363
38008,8,85,85,-79.7642,43.3061,76.5,42.5363
38108,4,85,42.5,-58.5559,8.51251,76.5,42.9613
38108,8,85,85,-79.6383,42.8895,76.5,42.9613
38108,3,85,0,-79.889,43.7941,76.5,42.9613
38208,4,85,42.5,-58.6045,8.54608,76.5,43.3863
38208,8,85,85,-79.5113,42.473,76.5,43.3863
38208,3,85,0,-80.0126,44.2111,76.5,43.3863
38308,4,85,42.5,-58.6847,8.60055,76.5,43.8113
38308,8,85,85,-79.3831,42.0567,76.5,43.8113
38308,3,85,0,-80.135,44.6282,76.5,43.8113
38408,4,85,42.5,-58.7952,8.67552,76.5,44.2363
38408,8,85,85,-79.2536,41.6405,76.5,44.2363
38408,3,85,0,-80.2564,45.0455,76.5,44.2363
38508,4,85,42.5,-58.9347,8.77046,76.5,44.6613
38508,8,85,85,-79.1229,41.2246,76.5,44.6613
38508,3,85,0,-80.3767,45.4629,76.5,44.6613
38608,4,85,42.5,-59.1012,8.88475,76.5,45.0863
38608,8,85,85,-78.991,40.8088,76.5,45.0863
38608,3,85,0,-80.4959,45.8805,76.5,45.0863
38708,4,85,42.5,-59.2926,9.01763,76.5,45.5113
38708,8,85,85,-78.8577,40.3932,76.5,45.5113
38708,3,85,0,-80.6141,46.2982,76.5,45.5113
38808,4,85,42.5,-59.5066,9.16831,76.5,45.9363
38808,8,85,85,-78.7231,39.9778,76.5,45.9363
38808,3,85,0,-80.7312,46.7161,76.5,45.9363
38908,4,85,42.5,-59.7411,9.33591,76.5,46.3613
38908,8,85,85,-78.5872,39.5626,76.5,46.3613
38908,3,85,0,-80.8473,47.134,76.5,46.3613
39008,4,85,42.5,-59.9934,9.51956,76.5,46.7863
39008,8,85,85,-78.45,39.1477,76.5,46.7863
39008,3,85,0,-80.9625,47.5521,76.5,46.7863
39008,7,42.5,85,-81.9292,51.1497,76.5,46.7863
39108,4,85,42.5,-60.2615,9.71833,76.5,47.2113
39108,8,85,85,-78.3113,38.7329,76.5,47.2113
39108,3,85,0,-81.0766,47.9703,76.5,47.2113
39108,7,42.5,85,-81.8483,50.833,76.5,47.2113
39208,4,85,42.5,-60.5429,9.93132,76.5,47.6363
39208,8,85,85,-78.1713,38.3184,76.5,47.6363
39208,3,85,0,-81.1899,48.3887,76.5,47.6363
39208,7,42.5,85,-81.7673,50.5178,76.5,47.6363
39308,4,85,42.5,-60.8356,10.1576,76.5,48.0613
39308,8,85,85,-78.0298,37.9041,76.5,48.0613
39308,3,85,0,-81.3021,48.8071,76.5,48.0613
39308,7,42.5,85,-81.6862,50.2043,76.5,48.0613
39408,4,85,42.5,-61.1376,10.3964,76.5,48.4863
39408,8,85,85,-77.8868,37.49,76.5,48.4863
39408,3,85,0,-81.4135,49.2257,76.5,48.4863
39408,7,42.5,85,-81.605,49.8924,76.5,48.4863
39508,4,85,42.5,-61.4471,10.6468,76.5,48.9113
39508,8,85,85,-77.7423,37.0762,76.5,48.9113
39508,3,85,0,-81.5239,49.6443,76.5,48.9113
39508,7,42.5,85,-81.5238,49.5822,76.5,48.9113
39608,4,85,42.5,-61.7625,10.908,76.5,49.3363
39608,8,85,85,-77.5963,36.6627,76.5,49.3363
39608,7,42.5,85,-81.4425,49.2738,76.5,49.3363
39608,3,85,0,-81.6334,50.0631,76.5,49.3363
39708,4,85,42.5,-62.0822,11.1793,76.5,49.7613
39708,8,85,85,-77.4487,36.2494,76.5,49.7613
39708,7,42.5,85,-81.3611,48.967,76.5,49.7613
39708,3,85,0,-81.742,50.482,76.5,49.7613
39808,4,85,42.5,-62.405,11.4599,76.5,50.1863
39808,8,85,85,-77.2996,35.8364,76.5,50.1863
39808,7,42.5,85,-81.2797,48.6621,76.5,50.1863
39808,3,85,0,-81.8498,50.901,76.5,50.1863
39908,4,85,42.5,-62.7297,11.7491,76.5,50.6113
39908,8,85,85,-77.1488,35.4237,76.5,50.6113
39908,7,42.5,85,-81.1983,48.3589,76.5,50.6113
39908,3,85,0,-81.9567,51.3201,76.5,50.6113
40008,4,85,42.5,-63.0553,12.0465,76.5,51.0363
40008,8,85,85,-76.9963,35.0112,76.5,51.0363
40008,7,42.5,85,-81.1169,48.0576,76.5,51.0363
40108,4,85,42.5,-63.3809,12.3513,76.5,51.4613
40108,8,85,85,-76.8422,34.5991,76.5,51.4613
40108,7,42.5,85,-81.0354,47.7582,76.5,51.4613
40208,4,85,42.5,-63.7057,12.663,76.5,51.8863
40208,8,85,85,-76.6863,34.1873,76.5,51.8863
40208,7,42.5,85,-80.954,47.4607,76.5,51.8863
40308,4,85,42.5,-64.0292,12.9812,76.5,52.3113
40308,8,85,85,-76.5287,33.7758,76.5,52.3113
40308,7,42.5,85,-80.8726,47.1652,76.5,52.3113
40408,4,85,42.5,-64.3507,13.3053,76.5,52.7363
40408,8,85,85,-76.3693,33.3646,76.5,52.7363
40408,7,42.5,85,-80.7913,46.8716,76.5,52.7363
40508,4,85,42.5,-64.6698,13.635,76.5,53.1613
40508,8,85,85,-76.208,32.9538,76.5,53.1613
40508,7,42.5,85,-80.71,46.5801,76.5,53.1613
40608,4,85,42.5,-64.9861,13.9698,76.5,53.5863
40608,8,85,85,-76.0449,32.5434,76.5,53.5863
40608,7,42.5,85,-80.6288,46.2906,76.5,53.5863
40708,4,85,42.5,-65.2993,14.3094,76.5,54.0113
40708,8,85,85,-75.8799,32.1334,76.5,54.0113
40708,7,42.5,85,-80.5476,46.0033,76.5,54.0113
40808,4,85,42.5,-65.6092,14.6535,76.5,54.4363
40808,8,85,85,-75.7129,31.7237,76.5,54.4363
40808,7,42.5,85,-80.4666,45.7181,76.5,54.4363
40908,4,85,42.5,-65.9155,15.0017,76.5,54.8613
40908,8,85,85,-75.5439,31.3144,76.5,54.8613
40908,7,42.5,85,-80.3857,45.4351,76.5,54.8613
41008,4,85,42.5,-66.2181,15.3538,76.5,55.2863
41008,8,85,85,-75.3728,30.9056,76.5,55.2863
41008,7,42.5,85,-80.3049,45.1543,76.5,55.2863
41108,4,85,42.5,-66.5168,15.7095,76.5,55.7113
41108,8,85,85,-75.1997,30.4972,76.5,55.7113
41108,7,42.5,85,-80.2243,44.8757,76.5,55.7113
41208,4,85,42.5,-66.8116,16.0685,76.5,56.1363
41208,8,85,85,-75.0244,30.0893,76.5,56.1363
41208,7,42.5,85,-80.1438,44.5995,76.5,56.1363
41308,4,85,42.5,-67.1023,16.4307,76.5,56.5613
41308,8,85,85,-74.847,29.6819,76.5,56.5613
41308,7,42.5,85,-80.0635,44.3256,76.5,56.5613
41408,4,85,42.5,-67.3891,16.7959,76.5,56.9863
41408,8,85,85,-74.6673,29.2749,76.5,56.9863
41408,7,42.5,85,-79.9835,44.0542,76.5,56.9863
41508,4,85,42.5,-67.6717,17.1638,76.5,57.4113
41508,8,85,85,-74.4854,28.8685,76.5,57.4113
41508,7,42.5,85,-79.9037,43.7851,76.5,57.4113
41608,4,85,42.5,-67.9503,17.5343,76.5,57.8363
41608,8,85,85,-74.3011,28.4626,76.5,57.8363
41608,7,42.5,85,-79.8241,43.5186,76.5,57.8363
41708,4,85,42.5,-68.2248,17.9072,76.5,58.2613
41708,8,85,85,-74.1144,28.0573,76.5,58.2613
41708,7,42.5,85,-79.7448,43.2546,76.5,58.2613
41808,4,85,42.5,-68.4953,18.2824,76.5,58.6863
41808,8,85,85,-73.9253,27.6525,76.5,58.6863
41808,7,42.5,85,-79.6658,42.9932,76.5,58.6863
41908,4,85,42.5,-68.7618,18.6597,76.5,59.1113
41908,8,85,85,-73.7337,27.2484,76.5,59.1113
41908,7,42.5,85,-79.5871,42.7344,76.5,59.1113
42008,4,85,42.5,-69.0243,19.039,76.5,59.5363
42008,8,85,85,-73.5396,26.845,76.5,59.5363
42008,7,42.5,85,-79.5087,42.4783,76.5,59.5363
42108,4,85,42.5,-69.283,19.4202,76.5,59.9613
42108,8,85,85,-73.3428,26.4422,76.5,59.9613
42108,7,42.5,85,-79.4307,42.2249,76.5,59.9613
42208,4,85,42.5,-69.5378,19.8032,76.5,60.3863
42208,8,85,85,-73.1434,26.0401,76.5,60.3863
42208,7,42.5,85,-79.3531,41.9742,76.5,60.3863
42308,4,85,42.5,-69.7887,20.1879,76.5,60.8113
42308,8,85,85,-72.9413,25.6387,76.5,60.8113
42308,7,42.5,85,-79.276,41.7264,76.5,60.8113
42408,4,85,42.5,-70.036,20.5742,76.5,61.2363
42408,8,85,85,-72.7363,25.2382,76.5,61.2363
42408,7,42.5,85,-79.1992,41.4815,76.5,61.2363
42508,4,85,42.5,-70.2796,20.962,76.5,61.6613
42508,8,85,85,-72.5286,24.8384,76.5,61.6613
42508,7,42.5,85,-79.123,41.2395,76.5,61.6613
42608,4,85,42.5,-70.5195,21.3511,76.5,62.0863
42608,8,85,85,-72.3179,24.4395,76.5,62.0863
42608,7,42.5,85,-79.0472,41.0005,76.5,62.0863
42708,4,85,42.5,-70.756,21.7417,76.5,62.5113
42708,8,85,85,-72.1042,24.0415,76.5,62.5113
42708,7,42.5,85,-78.9719,40.7645,76.5,62.5113
42808,4,85,42.5,-70.989,22.1335,76.5,62.9363
42808,8,85,85,-71.8875,23.6444,76.5,62.9363
42808,7,42.5,85,-78.8972,40.5316,76.5,62.9363
42908,4,85,42.5,-71.2186,22.5265,76.5,63.3613
42908,8,85,85,-71.6676,23.2483,76.5,63.3613
42908,7,42.5,85,-78.8231,40.3018,76.5,63.3613
43008,4,85,42.5,-71.4449,22.9206,76.5,63.7863
43008,8,85,85,-71.4446,22.8533,76.5,63.7863
43008,7,42.5,85,-78.7496,40.0752,76.5,63.7863
43108,8,85,85,-71.2184,22.4593,76.5,64.2113
43108,4,85,42.5,-71.6679,23.3158,76.5,64.2113
43108,7,42.5,85,-78.6767,39.8519,76.5,64.2113
43208,8,85,85,-70.9888,22.0665,76.5,64.6363
43208,4,85,42.5,-71.8877,23.7121,76.5,64.6363
43208,7,42.5,85,-78.6045,39.6318,76.5,64.6363
43308,8,85,85,-70.7558,21.675,76.5,65.0613
43308,4,85,42.5,-72.1044,24.1093,76.5,65.0613
43308,7,42.5,85,-78.533,39.4151,76.5,65.0613
43408,8,85,85,-70.5193,21.2847,76.5,65.4863
43408,4,85,42.5,-72.3181,24.5075,76.5,65.4863
43408,7,42.5,85,-78.4623,39.2019,76.5,65.4863
